State_Code_Dest,State_Abbrv,State_Code_Origin,State_Abbrv,State_Name,Return_Num,Exmpt_Num,Aggr_AGI
54,WV,47,TN,TENNESSEE,374,745,13538
54,WV,6,CA,CALIFORNIA,359,615,12762
54,WV,18,IN,INDIANA,257,545,9099
54,WV,26,MI,MICHIGAN,256,499,11178
54,WV,34,NJ,NEW JERSEY,253,491,10136
54,WV,17,IL,ILLINOIS,196,356,6782
54,WV,8,CO,COLORADO,167,359,7350
54,WV,4,AZ,ARIZONA,157,313,5892
54,WV,57,FR,Foreign,157,325,5512
54,WV,1,AL,ALABAMA,134,255,4754
54,WV,29,MO,MISSOURI,119,230,4477
54,WV,25,MA,MASSACHUSETTS,113,183,4874
54,WV,53,WA,WASHINGTON,113,229,4031
54,WV,22,LA,LOUISIANA,105,203,5238
54,WV,40,OK,OKLAHOMA,98,207,4071
54,WV,9,CT,CONNECTICUT,87,141,14214
54,WV,32,NV,NEVADA,85,154,3254
54,WV,55,WI,WISCONSIN,83,144,3214
54,WV,5,AR,ARKANSAS,74,135,2338
54,WV,10,DE,DELAWARE,71,131,2162
54,WV,20,KS,KANSAS,68,141,3110
54,WV,11,DC,DISTRICT OF COLUMBIA,61,89,2118
54,WV,28,MS,MISSISSIPPI,60,109,2203
54,WV,27,MN,MINNESOTA,54,95,2621
54,WV,49,UT,UTAH,51,113,2356
54,WV,23,ME,MAINE,48,93,1743
54,WV,41,OR,OREGON,44,88,1350
54,WV,19,IA,IOWA,43,80,1540
54,WV,2,AK,ALASKA,38,84,1839
54,WV,15,HI,HAWAII,38,74,1097
54,WV,31,NE,NEBRASKA,32,49,732
54,WV,35,NM,NEW MEXICO,32,75,1605
54,WV,44,RI,RHODE ISLAND,32,49,1044
54,WV,33,NH,NEW HAMPSHIRE,30,55,1059
54,WV,50,VT,VERMONT,28,49,747
54,WV,56,WY,WYOMING,28,59,1096
54,WV,30,MT,MONTANA,27,47,964
54,WV,16,ID,IDAHO,24,57,854
54,WV,38,ND,NORTH DAKOTA,22,42,760
54,WV,46,SD,SOUTH DAKOTA,13,18,436
55,WI,96,WI,WI Total Mig - US & For,37667,68538,1589383
55,WI,97,WI,WI Total Mig - US,37112,67527,1570401
55,WI,98,WI,WI Total Mig - Foreign,555,1011,18982
55,WI,55,WI,WI Non-Migrants,2248899,4783972,123300032
55,WI,17,IL,ILLINOIS,7349,13581,325619
55,WI,27,MN,MINNESOTA,5806,9712,226689
55,WI,26,MI,MICHIGAN,2225,3974,92909
55,WI,6,CA,CALIFORNIA,2057,3750,83455
55,WI,12,FL,FLORIDA,1923,3348,77668
55,WI,48,TX,TEXAS,1517,2969,59692
55,WI,19,IA,IOWA,1200,2150,51255
55,WI,4,AZ,ARIZONA,1103,1954,42967
55,WI,18,IN,INDIANA,906,1742,37313
55,WI,36,NY,NEW YORK,872,1452,43447
55,WI,39,OH,OHIO,812,1511,43025
55,WI,8,CO,COLORADO,795,1378,29261
55,WI,37,NC,NORTH CAROLINA,759,1428,29588
55,WI,13,GA,GEORGIA,690,1389,27186
55,WI,53,WA,WASHINGTON,673,1278,31276
55,WI,29,MO,MISSOURI,669,1272,30204
55,WI,51,VA,VIRGINIA,597,1180,31177
55,WI,57,FR,Foreign,555,1011,18982
55,WI,42,PA,PENNSYLVANIA,519,981,28397
55,WI,47,TN,TENNESSEE,509,1025,16925
55,WI,32,NV,NEVADA,429,732,14710
55,WI,20,KS,KANSAS,326,666,15121
55,WI,25,MA,MASSACHUSETTS,322,523,18164
55,WI,41,OR,OREGON,319,566,11629
55,WI,24,MD,MARYLAND,300,549,16222
55,WI,21,KY,KENTUCKY,295,633,11250
55,WI,45,SC,SOUTH CAROLINA,281,523,10165
55,WI,34,NJ,NEW JERSEY,272,510,16754
55,WI,5,AR,ARKANSAS,261,504,9231
55,WI,31,NE,NEBRASKA,249,496,15189
55,WI,40,OK,OKLAHOMA,247,486,8882
55,WI,28,MS,MISSISSIPPI,233,470,7144
55,WI,1,AL,ALABAMA,213,444,8274
55,WI,46,SD,SOUTH DAKOTA,206,368,7391
55,WI,22,LA,LOUISIANA,203,413,7578
55,WI,49,UT,UTAH,200,410,8565
55,WI,38,ND,NORTH DAKOTA,195,333,7728
55,WI,30,MT,MONTANA,182,313,5485
55,WI,9,CT,CONNECTICUT,174,296,10525
55,WI,15,HI,HAWAII,162,303,5824
55,WI,2,AK,ALASKA,161,285,5975
55,WI,35,NM,NEW MEXICO,160,291,6352
55,WI,56,WY,WYOMING,142,288,4639
55,WI,16,ID,IDAHO,128,254,4442
55,WI,23,ME,MAINE,94,189,5708
55,WI,11,DC,DISTRICT OF COLUMBIA,90,112,4555
55,WI,33,NH,NEW HAMPSHIRE,82,139,4777
55,WI,54,WV,WEST VIRGINIA,59,117,2891
55,WI,50,VT,VERMONT,57,95,2385
55,WI,10,DE,DELAWARE,50,84,3557
55,WI,44,RI,RHODE ISLAND,39,61,1237
56,WY,96,WY,WY Total Mig - US & For,11556,22173,539715
56,WY,97,WY,WY Total Mig - US,11374,21788,532482
56,WY,98,WY,WY Total Mig - Foreign,182,385,7234
56,WY,56,WY,WY Non-Migrants,206439,438680,12100215
56,WY,8,CO,COLORADO,1675,3167,67919
56,WY,6,CA,CALIFORNIA,740,1341,42720
56,WY,49,UT,UTAH,731,1747,30157
56,WY,30,MT,MONTANA,688,1240,32327
56,WY,48,TX,TEXAS,533,1138,27432
56,WY,4,AZ,ARIZONA,516,1057,21055
56,WY,12,FL,FLORIDA,449,679,18736
56,WY,16,ID,IDAHO,445,1011,18290
56,WY,26,MI,MICHIGAN,437,799,14736
56,WY,53,WA,WASHINGTON,430,834,15217
56,WY,46,SD,SOUTH DAKOTA,415,774,22498
56,WY,31,NE,NEBRASKA,399,756,15761
56,WY,32,NV,NEVADA,250,557,11129
56,WY,41,OR,OREGON,240,441,8495
56,WY,27,MN,MINNESOTA,224,421,8238
56,WY,17,IL,ILLINOIS,217,388,10140
56,WY,57,FR,Foreign,182,385,7234
56,WY,29,MO,MISSOURI,175,326,6375
56,WY,39,OH,OHIO,175,285,7534
56,WY,37,NC,NORTH CAROLINA,170,319,9573
56,WY,36,NY,NEW YORK,150,217,5028
56,WY,40,OK,OKLAHOMA,149,279,5463
56,WY,35,NM,NEW MEXICO,144,282,5931
56,WY,13,GA,GEORGIA,140,258,4917
56,WY,55,WI,WISCONSIN,140,217,5848
56,WY,38,ND,NORTH DAKOTA,135,237,6422
56,WY,20,KS,KANSAS,132,263,5242
56,WY,51,VA,VIRGINIA,127,246,6160
56,WY,42,PA,PENNSYLVANIA,124,215,4891
56,WY,19,IA,IOWA,123,267,4745
56,WY,47,TN,TENNESSEE,106,198,4105
56,WY,18,IN,INDIANA,103,185,3928
56,WY,2,AK,ALASKA,102,195,5971
56,WY,5,AR,ARKANSAS,80,164,3056
56,WY,45,SC,SOUTH CAROLINA,77,135,2511
56,WY,22,LA,LOUISIANA,74,154,3855
56,WY,24,MD,MARYLAND,68,137,3303
56,WY,21,KY,KENTUCKY,55,110,2074
56,WY,15,HI,HAWAII,54,100,1969
56,WY,25,MA,MASSACHUSETTS,53,69,1937
56,WY,1,AL,ALABAMA,52,101,1845
56,WY,34,NJ,NEW JERSEY,44,70,3612
56,WY,28,MS,MISSISSIPPI,41,94,1950
56,WY,9,CT,CONNECTICUT,37,58,43852
56,WY,23,ME,MAINE,33,49,993
56,WY,50,VT,VERMONT,31,47,783
56,WY,33,NH,NEW HAMPSHIRE,29,39,949
56,WY,54,WV,WEST VIRGINIA,18,48,836
56,WY,10,DE,DELAWARE,16,28,669
56,WY,44,RI,RHODE ISLAND,16,26,550
56,WY,11,DC,DISTRICT OF COLUMBIA,12,20,752
